,wave,gender,age,age_o,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match
8236,21.0,True,30.0,26.0,True,3.0,4.0,10.0,30.0,20.0,15.0,15.0,10.0,9.0,7.0,8.0,9.0,8.0,,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,6.0,8.0,6.0,3.0,6.0,6.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,0.13,8.0,,9.0,5.0,6.0,0.0,False,False,False
8237,21.0,True,30.0,22.0,True,3.0,4.0,10.0,20.0,15.0,20.0,15.0,20.0,10.0,8.0,9.0,9.0,7.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,7.0,8.0,8.0,8.0,6.0,9.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,-0.16,8.0,,9.0,7.0,7.0,0.0,True,True,True
8238,21.0,True,30.0,27.0,False,3.0,4.0,10.0,25.0,20.0,20.0,5.0,20.0,8.0,3.0,7.0,6.0,8.0,6.0,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,6.0,5.0,5.0,6.0,6.0,6.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,0.0,8.0,,9.0,6.0,6.0,0.0,False,True,False
8239,21.0,True,30.0,25.0,False,3.0,4.0,15.0,20.0,25.0,20.0,10.0,10.0,8.0,8.0,9.0,8.0,8.0,7.0,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,0.02,8.0,,9.0,5.0,7.0,0.0,True,True,True
8240,21.0,True,30.0,24.0,True,3.0,4.0,10.0,15.0,30.0,20.0,15.0,10.0,9.0,8.0,8.0,9.0,8.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,4.0,6.0,6.0,6.0,7.0,6.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,0.38,8.0,,9.0,4.0,7.0,0.0,False,True,False
8241,21.0,True,30.0,26.0,False,3.0,4.0,10.0,10.0,30.0,20.0,10.0,15.0,9.0,7.0,8.0,5.0,,5.0,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,6.0,5.0,4.0,3.0,6.0,6.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,-0.28,8.0,,9.0,5.0,7.0,0.0,False,True,False
8242,21.0,True,30.0,24.0,False,3.0,4.0,50.0,20.0,10.0,5.0,10.0,5.0,6.0,5.0,8.0,8.0,7.0,2.0,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,5.0,6.0,7.0,7.0,6.0,6.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,0.05,8.0,,9.0,6.0,6.0,0.0,True,False,False
8243,21.0,True,30.0,29.0,False,3.0,4.0,40.0,10.0,30.0,10.0,10.0,,3.0,3.0,2.0,3.0,1.0,2.0,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,0.03,8.0,,9.0,5.0,6.0,0.0,False,False,False
8244,21.0,True,30.0,22.0,False,3.0,4.0,10.0,25.0,25.0,10.0,10.0,20.0,6.0,6.0,7.0,5.0,5.0,,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,4.0,7.0,7.0,4.0,5.0,2.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,0.19,8.0,,9.0,4.0,5.0,0.0,False,False,False
8245,21.0,True,30.0,22.0,False,3.0,4.0,20.0,20.0,10.0,15.0,5.0,30.0,7.0,8.0,8.0,7.0,7.0,9.0,35.0,10.0,20.0,25.0,5.0,5.0,9.0,8.0,10.0,8.0,7.0,4.0,6.0,7.0,4.0,5.0,2.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,0.13,8.0,,9.0,4.0,7.0,0.0,False,True,False
8246,21.0,True,30.0,28.0,False,1.0,1.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,4.0,7.0,6.0,7.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,7.0,5.0,7.0,4.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.58,6.0,,2.0,6.0,4.0,0.0,False,True,False
8247,21.0,True,30.0,26.0,False,1.0,1.0,25.0,25.0,25.0,12.0,3.0,10.0,6.0,5.0,6.0,4.0,6.0,,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,3.0,2.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.15,6.0,,2.0,6.0,3.0,0.0,False,False,False
8248,21.0,True,30.0,23.0,False,1.0,1.0,20.0,10.0,10.0,30.0,15.0,15.0,7.0,7.0,6.0,7.0,3.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,4.0,7.0,6.0,4.0,2.0,1.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.37,6.0,,2.0,5.0,6.0,0.0,False,False,False
8249,21.0,True,30.0,,True,1.0,1.0,20.0,20.0,20.0,20.0,5.0,15.0,8.0,7.0,9.0,8.0,8.0,7.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,6.0,6.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.32,6.0,,2.0,8.0,6.0,0.0,True,True,True
8250,21.0,True,30.0,23.0,True,1.0,1.0,20.0,20.0,20.0,20.0,5.0,15.0,6.0,5.0,5.0,6.0,5.0,5.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,7.0,7.0,6.0,8.0,7.0,4.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.6,6.0,,2.0,7.0,6.0,0.0,True,False,False
8251,21.0,True,30.0,23.0,True,1.0,1.0,20.0,20.0,20.0,15.0,5.0,20.0,7.0,8.0,9.0,5.0,7.0,5.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,6.0,6.0,7.0,8.0,10.0,1.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.65,6.0,,2.0,6.0,6.0,0.0,False,True,False
8252,21.0,True,30.0,23.0,True,1.0,1.0,20.0,20.0,20.0,15.0,10.0,15.0,6.0,8.0,8.0,7.0,6.0,,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,5.0,7.0,7.0,5.0,5.0,1.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.4,6.0,,2.0,5.0,5.0,0.0,False,False,False
8253,21.0,True,30.0,27.0,False,1.0,1.0,58.0,5.0,8.0,10.0,7.0,12.0,6.0,9.0,7.0,6.0,7.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,5.0,7.0,7.0,5.0,5.0,1.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.37,6.0,,2.0,5.0,5.0,0.0,False,False,False
8254,21.0,True,30.0,30.0,False,1.0,1.0,15.0,20.0,20.0,20.0,5.0,10.0,6.0,5.0,8.0,5.0,5.0,7.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,6.0,6.0,7.0,8.0,6.0,6.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.49,6.0,,2.0,6.0,5.0,0.0,True,False,False
8255,21.0,True,30.0,23.0,True,1.0,1.0,20.0,25.0,25.0,30.0,5.0,5.0,7.0,8.0,9.0,9.0,7.0,,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,6.0,7.0,7.0,10.0,6.0,6.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.24,6.0,,2.0,8.0,6.0,0.0,True,True,True
8256,21.0,True,30.0,26.0,True,1.0,1.0,40.0,5.0,30.0,15.0,5.0,5.0,7.0,5.0,7.0,7.0,7.0,5.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,3.0,6.0,6.0,5.0,6.0,2.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.6,6.0,,2.0,5.0,6.0,0.0,False,False,False
8257,21.0,True,30.0,28.0,False,1.0,1.0,25.0,15.0,25.0,15.0,10.0,10.0,7.0,6.0,6.0,6.0,4.0,5.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,6.0,7.0,7.0,7.0,6.0,5.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.44,6.0,,2.0,7.0,6.0,0.0,False,False,False
8258,21.0,True,30.0,26.0,True,1.0,1.0,10.0,30.0,20.0,15.0,15.0,10.0,8.0,6.0,7.0,7.0,7.0,7.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,7.0,8.0,6.0,5.0,3.0,6.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,-0.06,6.0,,2.0,6.0,5.0,0.0,False,True,False
8259,21.0,True,30.0,22.0,True,1.0,1.0,10.0,20.0,15.0,20.0,15.0,20.0,7.0,9.0,9.0,7.0,8.0,7.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,6.0,8.0,6.0,7.0,8.0,6.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.67,6.0,,2.0,7.0,6.0,0.0,False,True,False
8260,21.0,True,30.0,27.0,False,1.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,5.0,4.0,8.0,5.0,7.0,8.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,3.0,8.0,8.0,7.0,6.0,5.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.19,6.0,,2.0,7.0,6.0,0.0,False,True,False
8261,21.0,True,30.0,25.0,False,1.0,1.0,15.0,20.0,25.0,20.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,8.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,5.0,6.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.3,6.0,,2.0,7.0,5.0,0.0,True,True,True
8262,21.0,True,30.0,24.0,True,1.0,1.0,10.0,15.0,30.0,20.0,15.0,10.0,7.0,8.0,8.0,7.0,9.0,7.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,3.0,5.0,6.0,6.0,3.0,1.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.48,6.0,,2.0,4.0,4.0,0.0,False,True,False
8263,21.0,True,30.0,26.0,False,1.0,1.0,10.0,10.0,30.0,20.0,10.0,15.0,8.0,5.0,7.0,6.0,7.0,5.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,3.0,6.0,7.0,6.0,3.0,1.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.28,6.0,,2.0,6.0,5.0,0.0,False,True,False
8264,21.0,True,30.0,24.0,False,1.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,4.0,4.0,6.0,4.0,5.0,3.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,6.0,6.0,5.0,4.0,3.0,1.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.32,6.0,,2.0,6.0,2.0,0.0,False,False,False
8265,21.0,True,30.0,29.0,False,1.0,1.0,40.0,10.0,30.0,10.0,10.0,,1.0,1.0,3.0,3.0,3.0,1.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,5.0,7.0,7.0,9.0,6.0,3.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,-0.45,6.0,,2.0,7.0,5.0,0.0,False,False,False
8266,21.0,True,30.0,22.0,False,1.0,1.0,10.0,25.0,25.0,10.0,10.0,20.0,5.0,5.0,5.0,4.0,5.0,5.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,2.0,7.0,7.0,3.0,6.0,1.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.2,6.0,,2.0,5.0,6.0,0.0,False,True,False
8267,21.0,True,30.0,22.0,False,1.0,1.0,20.0,20.0,10.0,15.0,5.0,30.0,7.0,8.0,6.0,6.0,7.0,5.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,9.0,8.0,8.0,8.0,3.0,8.0,8.0,5.0,6.0,4.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,0.1,6.0,,2.0,6.0,5.0,0.0,False,False,False
8268,21.0,True,30.0,28.0,False,8.0,8.0,10.0,20.0,30.0,10.0,10.0,20.0,8.0,5.0,8.0,6.0,8.0,5.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,7.0,7.0,7.0,9.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,0.23,7.0,,5.0,6.0,7.0,0.0,True,True,True
8269,21.0,True,30.0,26.0,False,8.0,8.0,25.0,25.0,25.0,12.0,3.0,10.0,8.0,8.0,7.0,5.0,6.0,5.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0,8.0,6.0,5.0,4.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,0.07,7.0,,5.0,7.0,6.0,0.0,True,False,False
8270,21.0,True,30.0,23.0,False,8.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,5.0,3.0,5.0,5.0,2.0,2.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,5.0,8.0,5.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,-0.2,7.0,,5.0,7.0,7.0,0.0,True,True,True
8271,21.0,True,30.0,,True,8.0,8.0,20.0,20.0,20.0,20.0,5.0,15.0,,,,,,,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,,,,,,,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,-0.19,7.0,,5.0,,,,False,False,False
8272,21.0,True,30.0,23.0,True,8.0,8.0,20.0,20.0,20.0,20.0,5.0,15.0,5.0,3.0,4.0,6.0,4.0,4.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,8.0,2.0,3.0,8.0,2.0,1.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,-0.1,7.0,,5.0,4.0,4.0,0.0,True,False,False
8273,21.0,True,30.0,23.0,True,8.0,8.0,20.0,20.0,20.0,15.0,5.0,20.0,8.0,7.0,7.0,6.0,7.0,4.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,3.0,6.0,2.0,2.0,2.0,1.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,0.25,7.0,,5.0,3.0,7.0,0.0,False,True,False
8274,21.0,True,30.0,23.0,True,8.0,8.0,20.0,20.0,20.0,15.0,10.0,15.0,6.0,6.0,6.0,6.0,5.0,5.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0,5.0,3.0,3.0,3.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,0.29,7.0,,5.0,4.0,6.0,0.0,False,False,False
8275,21.0,True,30.0,27.0,False,8.0,8.0,58.0,5.0,8.0,10.0,7.0,12.0,6.0,8.0,8.0,7.0,6.0,7.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,6.0,4.0,4.0,6.0,4.0,3.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,-0.1,7.0,,5.0,5.0,6.0,0.0,True,False,False
8276,21.0,True,30.0,30.0,False,8.0,8.0,15.0,20.0,20.0,20.0,5.0,10.0,7.0,4.0,6.0,5.0,6.0,3.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,5.0,2.0,2.0,1.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,-0.01,7.0,,5.0,4.0,5.0,0.0,False,True,False
8277,21.0,True,30.0,23.0,True,8.0,8.0,20.0,25.0,25.0,30.0,5.0,5.0,9.0,7.0,8.0,6.0,7.0,,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,7.0,8.0,2.0,5.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,-0.1,7.0,,5.0,8.0,7.0,0.0,True,True,True
8278,21.0,True,30.0,26.0,True,8.0,8.0,40.0,5.0,30.0,15.0,5.0,5.0,6.0,7.0,8.0,5.0,7.0,6.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,3.0,5.0,4.0,2.0,3.0,1.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,0.27,7.0,,5.0,3.0,4.0,0.0,False,False,False
8279,21.0,True,30.0,28.0,False,8.0,8.0,25.0,15.0,25.0,15.0,10.0,10.0,7.0,7.0,7.0,5.0,5.0,5.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,2.0,10.0,8.0,10.0,2.0,4.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,-0.27,7.0,,5.0,7.0,3.0,0.0,False,False,False
8280,21.0,True,30.0,26.0,True,8.0,8.0,10.0,30.0,20.0,15.0,15.0,10.0,9.0,7.0,8.0,9.0,8.0,6.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,8.0,7.0,3.0,2.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,0.1,7.0,,5.0,8.0,6.0,0.0,True,True,True
8281,21.0,True,30.0,22.0,True,8.0,8.0,10.0,20.0,15.0,20.0,15.0,20.0,5.0,6.0,5.0,4.0,,2.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,4.0,4.0,7.0,1.0,7.0,1.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,0.09,7.0,,5.0,1.0,1.0,0.0,False,False,False
8282,21.0,True,30.0,27.0,False,8.0,8.0,10.0,25.0,20.0,20.0,5.0,20.0,7.0,5.0,7.0,7.0,7.0,5.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,6.0,1.0,3.0,1.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,0.48,7.0,,5.0,6.0,9.0,0.0,False,True,False
8283,21.0,True,30.0,25.0,False,8.0,8.0,15.0,20.0,25.0,20.0,10.0,10.0,8.0,6.0,7.0,7.0,7.0,4.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,9.0,7.0,7.0,8.0,4.0,6.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,-0.36,7.0,,5.0,9.0,9.0,0.0,True,True,True
8284,21.0,True,30.0,24.0,True,8.0,8.0,10.0,15.0,30.0,20.0,15.0,10.0,8.0,7.0,7.0,6.0,8.0,7.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,3.0,1.0,1.0,1.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,0.33,7.0,,5.0,2.0,5.0,0.0,False,False,False
8285,21.0,True,30.0,26.0,False,8.0,8.0,10.0,10.0,30.0,20.0,10.0,15.0,10.0,5.0,7.0,5.0,8.0,5.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,1.0,9.0,3.0,6.0,2.0,1.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,-0.2,7.0,,5.0,4.0,7.0,0.0,False,True,False
8286,21.0,True,30.0,24.0,False,8.0,8.0,50.0,20.0,10.0,5.0,10.0,5.0,7.0,5.0,8.0,6.0,8.0,2.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,2.0,5.0,5.0,3.0,2.0,1.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,0.09,7.0,,5.0,3.0,4.0,0.0,False,False,False
8287,21.0,True,30.0,29.0,False,8.0,8.0,40.0,10.0,30.0,10.0,10.0,,2.0,2.0,2.0,3.0,2.0,2.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,6.0,4.0,1.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,0.04,7.0,,5.0,5.0,5.0,0.0,True,False,False
8288,21.0,True,30.0,22.0,False,8.0,8.0,10.0,25.0,25.0,10.0,10.0,20.0,6.0,7.0,7.0,5.0,5.0,5.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,8.0,1.0,8.0,1.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,0.12,7.0,,5.0,5.0,7.0,0.0,False,True,False
8289,21.0,True,30.0,22.0,False,8.0,8.0,20.0,20.0,10.0,15.0,5.0,30.0,7.0,7.0,8.0,6.0,7.0,5.0,40.0,10.0,20.0,10.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,8.0,1.0,8.0,1.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,0.23,7.0,,5.0,5.0,7.0,0.0,False,False,False
8290,21.0,True,28.0,28.0,False,2.0,3.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,7.0,10.0,8.0,9.0,9.0,1.0,6.0,6.0,4.0,6.0,4.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,0.43,5.0,,3.0,3.0,2.0,0.0,False,False,False
8291,21.0,True,28.0,26.0,False,2.0,3.0,25.0,25.0,25.0,12.0,3.0,10.0,9.0,9.0,10.0,9.0,,6.0,20.0,20.0,20.0,20.0,0.0,20.0,7.0,10.0,8.0,9.0,9.0,4.0,8.0,9.0,9.0,8.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,0.07,5.0,,3.0,9.0,5.0,0.0,True,True,True
